sender,recipient,time,keyword_flag,subject_len,sentiment
user12@company.com,user6@company.com,2023-01-18 07:55:00,1,7,0
user15@company.com,user12@company.com,2023-01-18 18:27:00,0,7,0
user20@company.com,user18@company.com,2023-01-18 10:24:00,1,7,0
user6@company.com,user1@company.com,2023-01-18 10:28:00,1,7,0
user17@company.com,user7@company.com,2023-01-18 07:37:00,1,7,0
user11@company.com,user4@company.com,2023-01-18 12:58:00,1,7,0
user17@company.com,user1@company.com,2023-01-18 16:17:00,0,14,0
user9@company.com,user17@company.com,2023-01-18 13:02:00,1,7,0
user9@company.com,user2@company.com,2023-01-18 16:52:00,0,14,0
user16@company.com,user15@company.com,2023-01-18 14:11:00,1,12,0
user18@company.com,user4@company.com,2023-01-18 07:23:00,0,14,0
user20@company.com,user5@company.com,2023-01-18 18:47:00,0,7,0
user5@company.com,user3@company.com,2023-01-18 13:53:00,0,14,0
user2@company.com,user16@company.com,2023-01-18 17:45:00,0,14,0
user11@company.com,user4@company.com,2023-01-18 15:17:00,0,7,0
user20@company.com,user1@company.com,2023-01-18 12:53:00,1,7,0
user6@company.com,user20@company.com,2023-01-18 18:23:00,0,7,0
user1@company.com,user14@company.com,2023-01-18 13:53:00,0,14,0
user3@company.com,user8@company.com,2023-01-18 19:32:00,0,7,0
user9@company.com,user3@company.com,2023-01-18 09:28:00,0,14,0
user9@company.com,user7@company.com,2023-01-18 18:32:00,1,12,0
user6@company.com,user1@company.com,2023-01-18 11:17:00,0,7,0
user12@company.com,user4@company.com,2023-01-18 12:29:00,0,7,0
user3@company.com,user20@company.com,2023-01-18 14:05:00,0,14,0
user3@company.com,user7@company.com,2023-01-18 18:05:00,0,7,0
user11@company.com,user20@company.com,2023-01-18 17:01:00,0,7,0
user1@company.com,user8@company.com,2023-01-18 17:23:00,1,12,0
user3@company.com,user9@company.com,2023-01-18 11:53:00,0,7,0
user5@company.com,user11@company.com,2023-01-18 07:24:00,1,7,0
user6@company.com,user10@company.com,2023-01-18 09:36:00,1,7,0
user14@company.com,user8@company.com,2023-01-18 10:17:00,0,7,0
user6@company.com,user11@company.com,2023-01-18 11:44:00,1,12,0
user9@company.com,user3@company.com,2023-01-18 14:22:00,0,7,0
user12@company.com,user18@company.com,2023-01-19 14:53:00,0,7,0
user2@company.com,user20@company.com,2023-01-19 13:09:00,0,7,0
user19@company.com,user7@company.com,2023-01-19 18:27:00,1,7,0
user10@company.com,user7@company.com,2023-01-19 12:44:00,0,7,0
user18@company.com,user9@company.com,2023-01-19 08:32:00,0,7,0
user9@company.com,user7@company.com,2023-01-19 14:16:00,0,14,0
user4@company.com,user18@company.com,2023-01-19 17:40:00,0,7,0
user16@company.com,user5@company.com,2023-01-19 14:37:00,1,7,0
user12@company.com,user20@company.com,2023-01-19 13:42:00,0,7,0
user2@company.com,user12@company.com,2023-01-19 18:06:00,1,7,0
user1@company.com,user7@company.com,2023-01-19 13:30:00,1,7,0
user11@company.com,user4@company.com,2023-01-19 09:58:00,1,7,0
user10@company.com,user6@company.com,2023-01-19 14:34:00,0,7,0
user1@company.com,user16@company.com,2023-01-19 19:39:00,1,12,0
user19@company.com,user20@company.com,2023-01-19 18:27:00,1,12,0
user16@company.com,user8@company.com,2023-01-19 11:46:00,1,7,0
user20@company.com,user11@company.com,2023-01-19 14:43:00,1,12,0
user10@company.com,user2@company.com,2023-01-19 10:48:00,0,7,0
user4@company.com,user15@company.com,2023-01-19 13:49:00,1,7,0
user19@company.com,user13@company.com,2023-01-19 16:01:00,0,7,0
user17@company.com,user6@company.com,2023-01-19 11:56:00,0,7,0
user17@company.com,user7@company.com,2023-01-19 16:48:00,0,7,0
user5@company.com,user12@company.com,2023-01-19 19:03:00,0,14,0
user10@company.com,user5@company.com,2023-01-19 19:22:00,1,12,0
user13@company.com,user6@company.com,2023-01-19 14:00:00,0,7,0
user7@company.com,user6@company.com,2023-01-19 11:19:00,0,14,0
user6@company.com,user9@company.com,2023-01-19 10:27:00,0,14,0
user8@company.com,user5@company.com,2023-01-19 17:35:00,1,7,0
user1@company.com,user17@company.com,2023-01-19 09:22:00,0,14,0
user16@company.com,user19@company.com,2023-01-19 17:25:00,0,7,0
user16@company.com,user13@company.com,2023-01-19 14:45:00,0,7,0
user4@company.com,user14@company.com,2023-01-19 09:20:00,0,7,0
user13@company.com,user11@company.com,2023-01-19 11:52:00,1,12,0
user20@company.com,user13@company.com,2023-01-19 15:04:00,1,7,0
user16@company.com,user20@company.com,2023-01-19 07:14:00,0,7,0
user6@company.com,user9@company.com,2023-01-19 12:23:00,1,7,0
user17@company.com,user1@company.com,2023-01-19 16:38:00,1,12,0
user3@company.com,user9@company.com,2023-01-19 09:31:00,0,7,0
user2@company.com,user8@company.com,2023-01-19 11:27:00,0,14,0
user11@company.com,user14@company.com,2023-01-19 17:11:00,1,12,0
user5@company.com,user11@company.com,2023-01-19 11:24:00,1,12,0
user9@company.com,user15@company.com,2023-01-20 09:10:00,1,12,0
user17@company.com,user4@company.com,2023-01-20 14:51:00,0,14,0
user12@company.com,user4@company.com,2023-01-20 17:55:00,1,12,0
user1@company.com,user7@company.com,2023-01-20 12:08:00,0,7,0
user17@company.com,user13@company.com,2023-01-20 17:29:00,0,14,0
user16@company.com,user13@company.com,2023-01-20 13:49:00,0,14,0
user10@company.com,user15@company.com,2023-01-20 11:47:00,0,14,0
user20@company.com,user15@company.com,2023-01-20 15:23:00,1,12,0
user11@company.com,user19@company.com,2023-01-20 12:07:00,0,7,0
user14@company.com,user19@company.com,2023-01-20 19:24:00,0,14,0
user5@company.com,user1@company.com,2023-01-20 12:59:00,0,7,0
user9@company.com,user7@company.com,2023-01-20 15:52:00,0,7,0
user15@company.com,user14@company.com,2023-01-20 07:29:00,1,7,0
user2@company.com,user5@company.com,2023-01-20 14:29:00,1,7,0
user2@company.com,user13@company.com,2023-01-20 11:27:00,1,7,0
user10@company.com,user1@company.com,2023-01-20 15:17:00,0,7,0
user10@company.com,user13@company.com,2023-01-20 13:01:00,1,12,0
user11@company.com,user10@company.com,2023-01-20 17:02:00,0,7,0
user4@company.com,user13@company.com,2023-01-20 18:02:00,0,7,0
user13@company.com,user8@company.com,2023-01-20 09:05:00,0,7,0
user4@company.com,user6@company.com,2023-01-20 18:09:00,1,12,0
user14@company.com,user9@company.com,2023-01-20 12:29:00,0,7,0
user8@company.com,user18@company.com,2023-01-20 16:29:00,0,14,0
user3@company.com,user12@company.com,2023-01-20 12:02:00,0,7,0
user20@company.com,user4@company.com,2023-01-20 13:32:00,0,14,0
user11@company.com,user10@company.com,2023-01-20 13:25:00,0,14,0
user6@company.com,user10@company.com,2023-01-20 18:41:00,0,14,0
user14@company.com,user4@company.com,2023-01-20 19:12:00,0,7,0
user9@company.com,user11@company.com,2023-01-20 16:32:00,0,7,0
user8@company.com,user2@company.com,2023-01-20 12:36:00,1,12,0
user7@company.com,user15@company.com,2023-01-20 11:47:00,0,7,0
user17@company.com,user2@company.com,2023-01-21 16:25:00,0,7,0
user10@company.com,user9@company.com,2023-01-21 07:26:00,0,7,0
user1@company.com,user15@company.com,2023-01-21 17:08:00,1,7,0
user9@company.com,user16@company.com,2023-01-21 16:50:00,1,7,0
user4@company.com,user9@company.com,2023-01-21 10:01:00,1,7,0
user8@company.com,user3@company.com,2023-01-21 16:18:00,0,7,0
user15@company.com,user20@company.com,2023-01-21 13:40:00,0,7,0
user11@company.com,user19@company.com,2023-01-21 13:30:00,0,7,0
user1@company.com,user12@company.com,2023-01-21 12:20:00,1,7,0
user15@company.com,user5@company.com,2023-01-21 14:54:00,1,12,0
user7@company.com,user19@company.com,2023-01-21 18:10:00,1,12,0
user9@company.com,user14@company.com,2023-01-21 07:42:00,0,7,0
user3@company.com,user17@company.com,2023-01-21 15:22:00,0,14,0
user7@company.com,user18@company.com,2023-01-21 12:19:00,1,7,0
user11@company.com,user16@company.com,2023-01-21 17:29:00,0,14,0
user5@company.com,user20@company.com,2023-01-21 09:39:00,1,7,0
user19@company.com,user14@company.com,2023-01-21 13:48:00,0,14,0
user10@company.com,user19@company.com,2023-01-21 18:31:00,0,7,0
user13@company.com,user19@company.com,2023-01-21 09:24:00,0,7,0
user4@company.com,user5@company.com,2023-01-21 13:13:00,0,7,0
user4@company.com,user20@company.com,2023-01-21 11:11:00,0,7,0
user13@company.com,user19@company.com,2023-01-21 13:22:00,0,7,0
user14@company.com,user9@company.com,2023-01-21 12:49:00,1,7,0
user4@company.com,user12@company.com,2023-01-21 15:34:00,0,7,0
user13@company.com,user8@company.com,2023-01-21 13:31:00,1,12,0
user10@company.com,user16@company.com,2023-01-21 09:59:00,0,7,0
user13@company.com,user10@company.com,2023-01-21 07:34:00,1,7,0
user15@company.com,user6@company.com,2023-01-21 17:58:00,0,14,0
user13@company.com,user20@company.com,2023-01-21 17:26:00,1,12,0
user14@company.com,user7@company.com,2023-01-21 17:01:00,0,7,0
user8@company.com,user5@company.com,2023-01-21 16:39:00,0,7,0
user3@company.com,user20@company.com,2023-01-21 18:26:00,0,14,0
user11@company.com,user8@company.com,2023-01-21 09:36:00,1,12,0
user3@company.com,user13@company.com,2023-01-21 07:47:00,0,7,0
user13@company.com,user19@company.com,2023-01-21 15:55:00,0,7,0
user6@company.com,user16@company.com,2023-01-21 12:46:00,0,7,0
user6@company.com,user17@company.com,2023-01-21 18:58:00,0,7,0
user11@company.com,user5@company.com,2023-01-21 11:04:00,0,14,0
user19@company.com,user15@company.com,2023-01-22 14:15:00,0,7,0
user15@company.com,user8@company.com,2023-01-22 19:11:00,1,12,0
user17@company.com,user4@company.com,2023-01-22 19:38:00,1,7,0
user6@company.com,user9@company.com,2023-01-22 14:46:00,0,14,0
user1@company.com,user3@company.com,2023-01-22 17:43:00,1,12,0
user17@company.com,user16@company.com,2023-01-22 13:04:00,1,12,0
user9@company.com,user19@company.com,2023-01-22 08:45:00,0,7,0
user18@company.com,user1@company.com,2023-01-22 14:30:00,0,14,0
user10@company.com,user14@company.com,2023-01-22 18:49:00,0,14,0
user12@company.com,user14@company.com,2023-01-22 18:59:00,0,7,0
user15@company.com,user14@company.com,2023-01-22 19:07:00,0,14,0
user5@company.com,user10@company.com,2023-01-22 19:52:00,0,7,0
user4@company.com,user7@company.com,2023-01-22 12:26:00,1,7,0
user5@company.com,user9@company.com,2023-01-22 19:30:00,0,7,0
user9@company.com,user4@company.com,2023-01-22 12:41:00,0,14,0
user15@company.com,user17@company.com,2023-01-22 19:15:00,1,7,0
user11@company.com,user10@company.com,2023-01-22 18:28:00,1,7,0
user15@company.com,user9@company.com,2023-01-22 16:17:00,0,7,0
user2@company.com,user6@company.com,2023-01-22 09:33:00,1,7,0
user1@company.com,user9@company.com,2023-01-22 12:36:00,1,7,0
user10@company.com,user11@company.com,2023-01-22 18:10:00,0,7,0
user10@company.com,user17@company.com,2023-01-22 18:28:00,1,7,0
user5@company.com,user6@company.com,2023-01-22 09:38:00,1,7,0
user13@company.com,user9@company.com,2023-01-22 17:14:00,0,14,0
user7@company.com,user20@company.com,2023-01-22 11:09:00,0,7,0
user1@company.com,user10@company.com,2023-01-22 12:46:00,0,7,0
user17@company.com,user13@company.com,2023-01-22 14:39:00,0,7,0
user12@company.com,user5@company.com,2023-01-22 16:54:00,0,7,0
user11@company.com,user18@company.com,2023-01-22 12:24:00,1,12,0
user6@company.com,user18@company.com,2023-01-22 14:11:00,1,12,0
user13@company.com,user1@company.com,2023-01-22 17:04:00,1,7,0
user8@company.com,user11@company.com,2023-01-22 10:14:00,0,7,0
user9@company.com,user4@company.com,2023-01-22 17:12:00,1,7,0
user16@company.com,user15@company.com,2023-01-22 16:58:00,0,14,0
user17@company.com,user8@company.com,2023-01-22 18:12:00,1,7,0
user2@company.com,user14@company.com,2023-01-22 17:06:00,1,7,0
user3@company.com,user10@company.com,2023-01-23 15:34:00,0,7,0
user3@company.com,user2@company.com,2023-01-23 14:36:00,0,7,0
user8@company.com,user9@company.com,2023-01-23 11:51:00,0,7,0
user8@company.com,user9@company.com,2023-01-23 18:45:00,1,12,0
user6@company.com,user2@company.com,2023-01-23 16:17:00,0,7,0
user9@company.com,user3@company.com,2023-01-23 18:12:00,0,14,0
user5@company.com,user18@company.com,2023-01-23 11:03:00,0,7,0
user8@company.com,user9@company.com,2023-01-23 16:48:00,0,7,0
user16@company.com,user15@company.com,2023-01-23 08:34:00,0,14,0
user11@company.com,user3@company.com,2023-01-23 10:30:00,0,14,0
user15@company.com,user3@company.com,2023-01-23 14:12:00,0,14,0
user18@company.com,user20@company.com,2023-01-23 10:38:00,1,12,0
user10@company.com,user20@company.com,2023-01-23 07:37:00,1,12,0
user4@company.com,user16@company.com,2023-01-23 19:41:00,0,7,0
user19@company.com,user15@company.com,2023-01-23 07:16:00,1,12,0
user20@company.com,user9@company.com,2023-01-23 14:40:00,0,7,0
user11@company.com,user18@company.com,2023-01-23 14:32:00,1,7,0
user10@company.com,user9@company.com,2023-01-23 15:15:00,1,7,0
user9@company.com,user19@company.com,2023-01-23 15:19:00,1,12,0
user4@company.com,user7@company.com,2023-01-23 14:00:00,1,7,0
user17@company.com,user16@company.com,2023-01-23 14:10:00,0,7,0
user3@company.com,user15@company.com,2023-01-23 17:19:00,0,14,0
user15@company.com,user11@company.com,2023-01-23 17:43:00,0,7,0
user6@company.com,user8@company.com,2023-01-23 19:06:00,0,7,0
user7@company.com,user11@company.com,2023-01-23 15:19:00,1,7,0
user17@company.com,user16@company.com,2023-01-23 08:43:00,1,7,0
user20@company.com,user7@company.com,2023-01-23 16:43:00,0,7,0
user11@company.com,user6@company.com,2023-01-23 10:49:00,1,12,0
user6@company.com,user7@company.com,2023-01-23 16:42:00,0,7,0
user11@company.com,user18@company.com,2023-01-23 14:41:00,0,7,0
user14@company.com,user9@company.com,2023-01-23 10:59:00,1,7,0
user16@company.com,user10@company.com,2023-01-23 12:09:00,1,7,0
user11@company.com,user13@company.com,2023-01-23 18:20:00,1,12,0
user10@company.com,user15@company.com,2023-01-23 16:25:00,1,12,0
user1@company.com,user14@company.com,2023-01-23 07:26:00,1,7,0
user5@company.com,user16@company.com,2023-01-23 19:17:00,0,14,0
user7@company.com,user8@company.com,2023-01-23 17:45:00,1,7,0
user10@company.com,user13@company.com,2023-01-23 07:20:00,1,12,0
user13@company.com,user11@company.com,2023-01-23 15:35:00,0,7,0
user7@company.com,user18@company.com,2023-01-23 14:54:00,1,7,0
user4@company.com,user3@company.com,2023-01-23 10:10:00,1,7,0
user16@company.com,user20@company.com,2023-01-23 14:02:00,1,12,0
user16@company.com,user8@company.com,2023-01-23 11:38:00,0,7,0
user13@company.com,user2@company.com,2023-01-23 08:03:00,1,7,0
user9@company.com,user19@company.com,2023-01-23 12:28:00,1,7,0
user4@company.com,user17@company.com,2023-01-23 09:56:00,0,14,0
user14@company.com,user5@company.com,2023-01-24 09:37:00,1,7,0
user19@company.com,user7@company.com,2023-01-24 15:05:00,1,12,0
user8@company.com,user12@company.com,2023-01-24 16:34:00,1,7,0
user18@company.com,user17@company.com,2023-01-24 11:44:00,0,14,0
user5@company.com,user3@company.com,2023-01-24 19:44:00,1,7,0
user12@company.com,user16@company.com,2023-01-24 18:56:00,0,7,0
user6@company.com,user12@company.com,2023-01-24 14:14:00,1,12,0
user12@company.com,user11@company.com,2023-01-24 10:43:00,1,7,0
user9@company.com,user1@company.com,2023-01-24 09:07:00,1,12,0
user14@company.com,user13@company.com,2023-01-24 19:31:00,0,14,0
user17@company.com,user2@company.com,2023-01-24 15:23:00,0,14,0
user19@company.com,user14@company.com,2023-01-24 07:32:00,1,7,0
user18@company.com,user16@company.com,2023-01-24 11:36:00,1,7,0
user3@company.com,user4@company.com,2023-01-24 16:05:00,0,7,0
user4@company.com,user19@company.com,2023-01-24 09:51:00,0,7,0
user3@company.com,user20@company.com,2023-01-24 14:39:00,0,7,0
user3@company.com,user15@company.com,2023-01-24 11:29:00,1,12,0
user5@company.com,user12@company.com,2023-01-24 08:11:00,0,7,0
user11@company.com,user16@company.com,2023-01-24 15:49:00,1,12,0
user1@company.com,user14@company.com,2023-01-24 16:18:00,0,14,0
user20@company.com,user13@company.com,2023-01-24 07:00:00,0,7,0
user11@company.com,user15@company.com,2023-01-24 09:16:00,0,7,0
user19@company.com,user11@company.com,2023-01-24 15:29:00,0,7,0
user19@company.com,user12@company.com,2023-01-24 18:55:00,0,7,0
user5@company.com,user8@company.com,2023-01-24 19:09:00,0,7,0
user10@company.com,user6@company.com,2023-01-24 08:01:00,0,7,0
user20@company.com,user2@company.com,2023-01-24 19:08:00,0,7,0
user12@company.com,user3@company.com,2023-01-24 12:55:00,1,7,0
user8@company.com,user7@company.com,2023-01-24 10:19:00,0,7,0
user14@company.com,user9@company.com,2023-01-24 10:59:00,0,7,0
user12@company.com,user1@company.com,2023-01-24 09:56:00,1,12,0
user4@company.com,user14@company.com,2023-01-24 07:28:00,0,7,0
user13@company.com,user2@company.com,2023-01-24 14:28:00,1,12,0
user7@company.com,user8@company.com,2023-01-24 19:24:00,0,7,0
user4@company.com,user3@company.com,2023-01-24 09:32:00,0,7,0
user17@company.com,user4@company.com,2023-01-24 09:48:00,0,7,0
user4@company.com,user17@company.com,2023-01-24 18:38:00,1,7,0
user11@company.com,user15@company.com,2023-01-24 10:13:00,0,14,0
user17@company.com,user12@company.com,2023-01-24 14:16:00,0,7,0
user4@company.com,user16@company.com,2023-01-24 07:00:00,1,12,0
user14@company.com,user13@company.com,2023-01-25 08:22:00,1,7,0
user10@company.com,user3@company.com,2023-01-25 13:54:00,1,7,0
user8@company.com,user3@company.com,2023-01-25 17:41:00,1,12,0
user16@company.com,user1@company.com,2023-01-25 11:46:00,1,7,0
user2@company.com,user6@company.com,2023-01-25 10:11:00,0,7,0
user1@company.com,user6@company.com,2023-01-25 15:09:00,0,7,0
user16@company.com,user2@company.com,2023-01-25 07:38:00,0,7,0
user10@company.com,user13@company.com,2023-01-25 16:26:00,0,7,0
user14@company.com,user6@company.com,2023-01-25 09:59:00,0,7,0
user5@company.com,user7@company.com,2023-01-25 12:56:00,0,14,0
user6@company.com,user1@company.com,2023-01-25 14:13:00,1,7,0
user13@company.com,user12@company.com,2023-01-25 11:39:00,1,7,0
user1@company.com,user2@company.com,2023-01-25 12:01:00,1,12,0
user2@company.com,user6@company.com,2023-01-25 13:02:00,0,7,0
user13@company.com,user18@company.com,2023-01-25 09:10:00,0,14,0
user1@company.com,user13@company.com,2023-01-25 10:05:00,1,12,0
user3@company.com,user5@company.com,2023-01-25 14:29:00,1,12,0
user18@company.com,user15@company.com,2023-01-25 09:54:00,0,7,0
user1@company.com,user11@company.com,2023-01-25 14:30:00,1,7,0
user5@company.com,user12@company.com,2023-01-25 17:34:00,1,7,0
user20@company.com,user4@company.com,2023-01-25 14:31:00,0,7,0
user7@company.com,user5@company.com,2023-01-25 10:32:00,0,7,0
user5@company.com,user9@company.com,2023-01-25 17:05:00,0,14,0
user13@company.com,user10@company.com,2023-01-25 16:06:00,0,7,0
user8@company.com,user10@company.com,2023-01-25 09:46:00,1,7,0
user11@company.com,user16@company.com,2023-01-25 17:37:00,0,7,0
user17@company.com,user20@company.com,2023-01-25 11:48:00,0,7,0
user11@company.com,user15@company.com,2023-01-25 12:42:00,0,7,0
user19@company.com,user2@company.com,2023-01-25 18:57:00,1,12,0
user2@company.com,user8@company.com,2023-01-25 09:00:00,0,7,0
user2@company.com,user9@company.com,2023-01-25 09:25:00,1,7,0
user1@company.com,user20@company.com,2023-01-25 14:30:00,1,7,0
user7@company.com,user20@company.com,2023-01-25 13:28:00,0,7,0
user15@company.com,user9@company.com,2023-01-25 15:28:00,0,14,0
user9@company.com,user18@company.com,2023-01-25 12:21:00,0,7,0
user9@company.com,user12@company.com,2023-01-25 19:55:00,1,12,0
user18@company.com,user15@company.com,2023-01-25 17:06:00,1,7,0
user17@company.com,user9@company.com,2023-01-25 08:50:00,1,7,0
user14@company.com,user1@company.com,2023-01-25 15:08:00,0,14,0
user8@company.com,user16@company.com,2023-01-25 08:07:00,0,7,0
user10@company.com,user5@company.com,2023-01-25 12:19:00,1,12,0
user14@company.com,user19@company.com,2023-01-25 08:55:00,0,7,0
user6@company.com,user14@company.com,2023-01-25 15:12:00,0,7,0
user8@company.com,user1@company.com,2023-01-25 10:46:00,1,7,0
user17@company.com,user5@company.com,2023-01-25 16:55:00,0,7,0
user17@company.com,user2@company.com,2023-01-25 19:34:00,1,7,0
user18@company.com,user8@company.com,2023-01-25 18:33:00,0,7,0
user12@company.com,user6@company.com,2023-01-25 08:43:00,0,7,0
user20@company.com,user8@company.com,2023-01-25 19:45:00,0,7,0
user18@company.com,user14@company.com,2023-01-25 10:17:00,0,14,0
user13@company.com,user10@company.com,2023-01-25 13:57:00,0,7,0
user14@company.com,user17@company.com,2023-01-25 14:20:00,0,7,0
user10@company.com,user1@company.com,2023-01-25 08:16:00,0,7,0
user10@company.com,user7@company.com,2023-01-25 18:39:00,0,7,0
user3@company.com,user2@company.com,2023-01-25 19:26:00,0,7,0
user16@company.com,user6@company.com,2023-01-26 19:51:00,0,7,0
user13@company.com,user6@company.com,2023-01-26 17:26:00,1,12,0
user19@company.com,user7@company.com,2023-01-26 10:53:00,1,7,0
user3@company.com,user9@company.com,2023-01-26 11:08:00,1,12,0
user4@company.com,user20@company.com,2023-01-26 17:09:00,0,7,0
user15@company.com,user5@company.com,2023-01-26 17:17:00,1,7,0
user1@company.com,user5@company.com,2023-01-26 15:19:00,0,7,0
user4@company.com,user17@company.com,2023-01-26 10:42:00,1,12,0
user10@company.com,user4@company.com,2023-01-26 15:47:00,0,7,0
user15@company.com,user5@company.com,2023-01-26 08:56:00,1,7,0
user9@company.com,user2@company.com,2023-01-26 13:53:00,1,7,0
user4@company.com,user16@company.com,2023-01-26 13:37:00,0,7,0
user16@company.com,user10@company.com,2023-01-26 10:33:00,0,14,0
user3@company.com,user13@company.com,2023-01-26 10:55:00,1,12,0
user14@company.com,user15@company.com,2023-01-26 07:40:00,0,14,0
user9@company.com,user10@company.com,2023-01-26 11:40:00,0,7,0
user11@company.com,user15@company.com,2023-01-26 17:53:00,1,7,0
user12@company.com,user3@company.com,2023-01-26 07:06:00,1,12,0
user8@company.com,user20@company.com,2023-01-26 14:14:00,0,7,0
user14@company.com,user9@company.com,2023-01-26 08:49:00,1,12,0
user18@company.com,user20@company.com,2023-01-26 13:38:00,0,7,0
user13@company.com,user2@company.com,2023-01-26 16:06:00,0,7,0
user4@company.com,user20@company.com,2023-01-26 08:07:00,0,7,0
user12@company.com,user20@company.com,2023-01-26 17:45:00,0,7,0
user14@company.com,user13@company.com,2023-01-26 18:47:00,0,14,0
user12@company.com,user16@company.com,2023-01-26 14:36:00,0,7,0
user2@company.com,user14@company.com,2023-01-26 19:40:00,1,12,0
user1@company.com,user8@company.com,2023-01-26 16:11:00,0,14,0
user11@company.com,user4@company.com,2023-01-26 11:58:00,1,12,0
user1@company.com,user16@company.com,2023-01-26 11:22:00,1,7,0
user12@company.com,user8@company.com,2023-01-26 11:28:00,0,14,0
user11@company.com,user16@company.com,2023-01-26 18:40:00,1,7,0
user6@company.com,user8@company.com,2023-01-26 15:49:00,0,7,0
user11@company.com,user14@company.com,2023-01-26 19:22:00,0,7,0
user16@company.com,user3@company.com,2023-01-27 12:22:00,0,7,0
user18@company.com,user8@company.com,2023-01-27 12:53:00,1,7,0
user4@company.com,user3@company.com,2023-01-27 17:25:00,1,7,0
user20@company.com,user16@company.com,2023-01-27 17:11:00,1,12,0
user7@company.com,user10@company.com,2023-01-27 18:31:00,1,7,0
user11@company.com,user16@company.com,2023-01-27 12:48:00,0,7,0
user6@company.com,user12@company.com,2023-01-27 07:07:00,0,7,0
user19@company.com,user10@company.com,2023-01-27 15:44:00,0,7,0
user10@company.com,user19@company.com,2023-01-27 15:11:00,1,12,0
user20@company.com,user3@company.com,2023-01-27 10:05:00,0,14,0
user20@company.com,user13@company.com,2023-01-27 11:09:00,1,7,0
user18@company.com,user12@company.com,2023-01-27 13:08:00,1,12,0
user4@company.com,user11@company.com,2023-01-27 16:36:00,0,14,0
user11@company.com,user8@company.com,2023-01-27 14:52:00,0,14,0
user8@company.com,user19@company.com,2023-01-27 09:42:00,1,7,0
user1@company.com,user17@company.com,2023-01-27 10:53:00,0,7,0
user8@company.com,user9@company.com,2023-01-27 14:41:00,0,7,0
user5@company.com,user1@company.com,2023-01-27 11:15:00,0,14,0
user20@company.com,user16@company.com,2023-01-27 14:26:00,0,7,0
user18@company.com,user20@company.com,2023-01-27 10:26:00,0,7,0
user17@company.com,user20@company.com,2023-01-27 13:40:00,0,7,0
user13@company.com,user9@company.com,2023-01-27 18:50:00,1,7,0
user9@company.com,user15@company.com,2023-01-27 12:23:00,0,7,0
user11@company.com,user19@company.com,2023-01-27 12:04:00,0,7,0
user11@company.com,user8@company.com,2023-01-27 19:34:00,0,7,0
user5@company.com,user4@company.com,2023-01-27 19:32:00,1,12,0
user18@company.com,user11@company.com,2023-01-27 08:51:00,0,7,0
user8@company.com,user13@company.com,2023-01-27 18:44:00,0,7,0
user8@company.com,user16@company.com,2023-01-27 11:36:00,0,14,0
user15@company.com,user16@company.com,2023-01-27 14:37:00,1,12,0
user3@company.com,user7@company.com,2023-01-27 07:35:00,1,12,0
user18@company.com,user2@company.com,2023-01-27 12:30:00,0,7,0
user3@company.com,user13@company.com,2023-01-27 08:46:00,1,7,0
user19@company.com,user9@company.com,2023-01-27 18:01:00,0,7,0
user16@company.com,user14@company.com,2023-01-27 18:48:00,0,7,0
user13@company.com,user7@company.com,2023-01-27 17:28:00,1,7,0
user18@company.com,user10@company.com,2023-01-27 12:14:00,0,7,0
user17@company.com,user14@company.com,2023-01-27 09:49:00,0,7,0
user19@company.com,user11@company.com,2023-01-27 07:39:00,0,14,0
user12@company.com,user20@company.com,2023-01-27 08:49:00,0,14,0
user20@company.com,user3@company.com,2023-01-27 15:26:00,0,7,0
user7@company.com,user9@company.com,2023-01-27 16:49:00,0,7,0
user6@company.com,user1@company.com,2023-01-27 17:59:00,1,12,0
user4@company.com,user12@company.com,2023-01-27 08:06:00,1,12,0
user19@company.com,user13@company.com,2023-01-27 19:26:00,1,12,0
user16@company.com,user5@company.com,2023-01-27 12:11:00,0,14,0
user10@company.com,user13@company.com,2023-01-27 09:45:00,1,12,0
user9@company.com,user17@company.com,2023-01-27 08:11:00,1,7,0
user13@company.com,user7@company.com,2023-01-27 10:22:00,0,14,0
user11@company.com,user16@company.com,2023-01-27 19:06:00,0,7,0
user9@company.com,user1@company.com,2023-01-27 16:03:00,0,7,0
user2@company.com,user13@company.com,2023-01-27 08:10:00,0,14,0
user17@company.com,user1@company.com,2023-01-27 07:20:00,1,12,0
user10@company.com,user1@company.com,2023-01-27 19:57:00,0,7,0
user19@company.com,user12@company.com,2023-01-27 08:11:00,0,7,0
user20@company.com,user16@company.com,2023-01-27 09:34:00,0,7,0
user12@company.com,user4@company.com,2023-01-27 17:58:00,0,7,0
user12@company.com,user20@company.com,2023-01-28 09:57:00,1,12,0
user6@company.com,user18@company.com,2023-01-28 09:52:00,1,12,0
user1@company.com,user3@company.com,2023-01-28 15:56:00,0,14,0
user10@company.com,user11@company.com,2023-01-28 08:22:00,0,7,0
user19@company.com,user17@company.com,2023-01-28 09:57:00,0,14,0
user16@company.com,user7@company.com,2023-01-28 16:09:00,0,7,0
user11@company.com,user16@company.com,2023-01-28 17:35:00,1,12,0
user15@company.com,user4@company.com,2023-01-28 17:35:00,0,14,0
user11@company.com,user8@company.com,2023-01-28 12:09:00,0,7,0
user16@company.com,user7@company.com,2023-01-28 19:25:00,0,14,0
user12@company.com,user2@company.com,2023-01-28 14:51:00,0,7,0
user4@company.com,user18@company.com,2023-01-28 08:42:00,1,7,0
